,symbol,expiry,strike,option_type,underlying_price,last_price,bid,ask,mid_price,implied_volatility,open_interest,volume,timestamp,maturity,source
0,NIFTY,2026-06-02,19700.0,call,24000.0,4304.676121137526,4243.207802458161,4405.876665969659,4324.54223421391,0.22837876953543762,53237,245,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
1,NIFTY,2026-06-02,19700.0,put,24000.0,0.05,0.05,0.2500000174515565,0.15000000872577823,0.22837876953543762,93512,22583,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
2,NIFTY,2026-06-02,20200.0,call,24000.0,3828.57846900466,3760.4133434931505,3889.916925111414,3825.1651343022822,0.22077452357432104,26222,11455,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
3,NIFTY,2026-06-02,20200.0,put,24000.0,0.05,0.05,0.25000076073289945,0.15000038036644972,0.22077452357432104,4672,4567,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
4,NIFTY,2026-06-02,20750.0,call,24000.0,3261.3445963971626,3226.9973832720016,3324.703346855863,3275.8503650639323,0.21339149890279824,52528,4177,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
5,NIFTY,2026-06-02,20750.0,put,24000.0,0.06859683802346904,0.05,0.25004224278716985,0.15002112139358492,0.21339149890279824,114029,3783,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
6,NIFTY,2026-06-02,21300.0,call,24000.0,2750.4982211040683,2691.225916918003,2761.848723793141,2726.537320355572,0.2069645717072913,14310,4362,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
7,NIFTY,2026-06-02,21300.0,put,24000.0,0.12071140101657712,0.05,0.2518082548312856,0.1509041274156428,0.2069645717072913,44450,16790,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
8,NIFTY,2026-06-02,21850.0,call,24000.0,2172.5568854774565,2153.239200450219,2201.308918488444,2177.2740594693314,0.20142578278837253,6243,11207,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
9,NIFTY,2026-06-02,21850.0,put,24000.0,0.05,0.05,0.3033580889937042,0.1766790444968521,0.20142578278837253,89229,23085,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
10,NIFTY,2026-06-02,22400.0,call,24000.0,1629.5923181738287,1613.951319094187,1643.839810972051,1628.895565033119,0.1967131853599645,4996,20277,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
11,NIFTY,2026-06-02,22400.0,put,24000.0,0.9608493515218671,0.7396743731826234,1.2396743731826234,0.9896743731826234,0.1967131853599645,34558,19179,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
12,NIFTY,2026-06-02,22900.0,call,24000.0,1138.5510064132034,1128.895223634879,1145.999632521393,1137.447428078136,0.19309823976553991,85492,3522,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
13,NIFTY,2026-06-02,22900.0,put,24000.0,8.906803113841221,8.668638073113584,9.168638073113584,8.918638073113584,0.19309823976553991,79859,13330,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
14,NIFTY,2026-06-02,23450.0,call,24000.0,639.3052519410896,634.834489891054,642.1628586281337,638.4986742595938,0.18980982965659407,106292,14631,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
15,NIFTY,2026-06-02,23450.0,put,24000.0,59.31514947486631,58.9444749222522,59.624915027700695,59.284694974976446,0.18980982965659407,1155,12694,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
16,NIFTY,2026-06-02,24000.0,call,24000.0,263.7002339494636,262.23212495969074,264.338407087881,263.2852660237859,0.18719588923746108,110118,22348,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
17,NIFTY,2026-06-02,24000.0,put,24000.0,233.92166433544278,232.45255306973536,234.31964184941194,233.38609745957365,0.18719588923746108,118605,18375,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
18,NIFTY,2026-06-02,24550.0,call,24000.0,70.37835997115934,69.91242308431086,70.71390198207243,70.31316253319164,0.18521244917389698,107666,17763,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
19,NIFTY,2026-06-02,24550.0,put,24000.0,589.7369876585577,586.3677327696172,593.0898766091519,589.7288046893846,0.18521244917389698,86496,1086,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
20,NIFTY,2026-06-02,25100.0,call,24000.0,10.978586203474618,10.852974487397887,11.352974487397887,11.102974487397887,0.18381905046464608,16508,20074,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
21,NIFTY,2026-06-02,25100.0,put,24000.0,1082.7304337154687,1071.884718234715,1087.782136493262,1079.8334273639884,0.18381905046464608,46181,2455,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
22,NIFTY,2026-06-02,25600.0,call,24000.0,1.2770499078409447,1.020090703526023,1.520090703526023,1.270090703526023,0.18303290851454757,10497,152,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
23,NIFTY,2026-06-02,25600.0,put,24000.0,1564.758096495824,1555.5037352381946,1583.251553231869,1569.3776442350318,0.18303290851454757,48310,6580,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
24,NIFTY,2026-06-02,26150.0,call,24000.0,0.11199287156341661,0.05,0.3185704601400978,0.1842852300700489,0.18266481732518555,74936,3677,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
25,NIFTY,2026-06-02,26150.0,put,24000.0,2108.797207925954,2095.395653669286,2139.5862157548036,2117.4909347120447,0.18266481732518555,33161,23927,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
26,NIFTY,2026-06-02,26700.0,call,24000.0,0.06936340713508404,0.05,0.25220065793581803,0.151100328967909,0.1827860153166909,100211,13931,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
27,NIFTY,2026-06-02,26700.0,put,24000.0,2658.5406406433285,2634.749889754821,2698.7288615056677,2666.7393756302445,0.1827860153166909,54645,11788,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
28,NIFTY,2026-06-02,27250.0,call,24000.0,0.05,0.05,0.2500447884057444,0.1500223942028722,0.18336682696073758,114678,6502,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
29,NIFTY,2026-06-02,27250.0,put,24000.0,3231.057061431817,3172.5550013584366,3259.549059603792,3216.0520304811143,0.18336682696073758,72006,21472,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
30,NIFTY,2026-06-02,27800.0,call,24000.0,0.07437452244690532,0.05,0.25000062624662195,0.15000031312331097,0.18437974055642356,64899,16145,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
31,NIFTY,2026-06-02,27800.0,put,24000.0,3765.8796385474025,3708.7971904040896,3821.936403674641,3765.3667970393653,0.18437974055642356,25204,13532,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
32,NIFTY,2026-06-02,28300.0,call,24000.0,0.05,0.05,0.2500000100354923,0.15000000501774616,0.18565400942364058,12601,8288,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
33,NIFTY,2026-06-02,28300.0,put,24000.0,4283.833782282423,4194.970136295424,4334.517657860704,4264.743897078064,0.18565400942364058,44715,5643,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
34,NIFTY,2026-06-09,19700.0,call,24000.0,4346.418666995872,4267.25948093116,4430.8503966693925,4349.054938800276,0.2313594044509286,49838,12054,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
35,NIFTY,2026-06-09,19700.0,put,24000.0,0.103244122834812,0.05,0.25104509057818186,0.15052254528909093,0.2313594044509286,96633,19575,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
36,NIFTY,2026-06-09,20200.0,call,24000.0,3860.428389343355,3785.128728099246,3915.4834743462866,3850.3061012227663,0.223755158489812,76259,15759,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
37,NIFTY,2026-06-09,20200.0,put,24000.0,0.07770670059318244,0.05,0.25718483007706305,0.15359241503853152,0.223755158489812,67110,6755,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
38,NIFTY,2026-06-09,20750.0,call,24000.0,3279.3218237578258,3252.486462904133,3350.9641764433036,3301.7253196737183,0.2163721338182892,5624,8251,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
39,NIFTY,2026-06-09,20750.0,put,24000.0,0.17226860189774726,0.05,0.30687832974003104,0.17843916487001552,0.2163721338182892,70510,21975,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
40,NIFTY,2026-06-09,21300.0,call,24000.0,2759.824042513037,2717.781843949315,2789.1015280707416,2753.441686010028,0.20994520662278227,113369,2747,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
41,NIFTY,2026-06-09,21300.0,put,24000.0,0.5116783340168951,0.15371971476786683,0.6537197147678668,0.40371971476786683,0.20994520662278227,8685,3859,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
42,NIFTY,2026-06-09,21850.0,call,24000.0,2217.2829475971103,2182.4867546004357,2231.2094059871774,2206.8480802938066,0.2044064177038635,50140,17610,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
43,NIFTY,2026-06-09,21850.0,put,24000.0,2.569637750774991,2.1905890472575322,2.6905890472575322,2.4405890472575322,0.2044064177038635,55942,20024,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
44,NIFTY,2026-06-09,22400.0,call,24000.0,1667.6259887440813,1652.5240374777948,1683.1268510123757,1667.8254442450852,0.19969382027545546,4169,6740,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
45,NIFTY,2026-06-09,22400.0,put,24000.0,11.992457548285023,11.798428047250127,12.298428047250127,12.048428047250127,0.19969382027545546,67873,4733,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
46,NIFTY,2026-06-09,22900.0,call,24000.0,1201.777543797359,1190.111038583256,1208.1429563362055,1199.1269974597308,0.19607887468103088,48500,23684,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
47,NIFTY,2026-06-09,22900.0,put,24000.0,42.187732697867354,41.788381122271865,42.421536035550155,42.10495857891101,0.19607887468103088,115600,2253,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
48,NIFTY,2026-06-09,23450.0,call,24000.0,742.7522286555121,736.3284390795478,744.828428287915,740.5784336837314,0.19279046457208504,91474,19849,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
49,NIFTY,2026-06-09,23450.0,put,24000.0,132.3745875713697,131.4282824312201,132.9454572720236,132.18686985162185,0.19279046457208504,67695,19308,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
